id,text
1261789654627553283," You better hope your constituents aren't dumb enough to follow #DonTheCon's lead re: COVID-19, cuz if they're too macho for wearing masks & doing social distancing, they may well end up dead, & unable to vote for you. #TrumpDeathToll85K #TrumpCrimeFamily #ComplicitCorruptGOP"
1261666980387487744," Everything about this vaccine process is tainted by the nefarious lies surrounding CoVid. It’ll never be trusted... they need to calm tf down. As the President keeps pulling away masks and exposing the DS, their desperation is showing more. Not letting those thugs touch my body! "
1261732529037549579,BBC News - Corbyn's brother arrested at anti-lockdown protest  People might think he has a point when the police dont wear masks 
1261589716987764736,Facial recognition firms are scrambling to see around face masks  #coronavirus #CoronaVtj #TechJunkieNews 
1261761824212598784,CNN reporter Kaitlan Collins caught removing face mask when she thought camera was off  via
1261658793642868741,"Went shopping today. Reliance trends. Temperature check, sanitiser at entry, mask, social distancing with billing counter,  no trials, only online payment. Welcome to retail shopping in a Covid world."
1261759596500185088," Weren’t masks pretty common in China prior to Covid? If so, how did it spread like wildfire?"
1261450592242843650,At least he's wearing a mask... No gloves... But hey
1261757125287538688,WHAT A FRAUD is! A photo of her with a mask & her trip to China Town to prove no fear of the COVID? PELOSI IS A LIAR & A FRAUD!  
1261781662498795526,Coronavirus: 'Busy but manageable' at England's beauty spots.  The protesters don’t care that they are putting the lives of others at risk! I’m surprised the police officer isn’t wearing a mask 
1261706539884179456,"Toni Fauci: ""Mask are pointless"".  ""You must wear a mask"".  ""We need a vaccine"".  ""Vaccines may not work"".  Nobody really truly knows. Except the docs getting positive results from hydroxychloroquine yet somehow this flip flopper is our Beacon? "
1261446807923486722,Fed chairman issues stark warning about U.S. economy GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump #DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines 
1261724866996244488," Wearing a face mask, be it a properly fitted N95 type, or a simple scarf covering nose and mouth, is not to prevent the wearer from contracting COVID-19, it’s to prevent pre or asymptomatic people from spreading it when they cough, sneeze or even breathe out virus particles."
1261807396923596805,"Must we change all public behavior to masks, 6 ft apart, single file, no touching, no touching touched things, forever, despite no change in human physiology or possible pathogens?  Happy Meals will have masks, not toys, and will be called Unhappy Meals."
1261688302836633602,"Video that explains how how COVID-19 can spread in a community. This is from an actual case investigation out of Chicago that impacted 16 people, including 3 who died. Stay vigilant with hygiene, physical distancing, and use of masks.  "
1261722611983228928," Minivision Tech, a company based in the eastern city of Nanjing: “We’ve integrated the infrared temperature scan, facial recognition and mask recognition ...” the company said. Yeah, right. "
1261499145711284225,"It doesn’t matter if you ‘believe in’ covid. Covid doesn’t care what you believe, it does it’s thing.  I believe the people I love could die from the virus if they catch it.  That’s enough for me. We’re staying home and wearing a mask if we have to go out."
1261639604551237633, Fencing is the perfect coronavirus sport. you wear a mask and gloves and if anyone comes within 2 metres you poke them with a sword!
1261635192789311488,"Good afternoon fellow Kenyans,,,let's keep social distance, wear mask  to avoid spread of Covid 19.Stay safe"
1261591683071741952,"COVID-19 ................... MV #COVID-19, #CoronaVirus, #hygienic,  #mask, #alcohol, #handwash, #quarantine  #gel, #infected, #coughing, #outbreak "
1261769380251271168, How wld AP Govt brand Dr Sudhakar as mental patient when he was serving COVID patients perfectly until he voiced for PPE and N95 masks ? Is it because he is Dalit ? How can AP Police tie him down like a criminal? 
1261783175635914755,Here is a video showing how masks work & it should be clear why a thoughtful person with any feeling life is sacred should wear one.  #Masks4All #StayAtHome #COVID  See the next tweet about why it might be the most important thing we do.   
1261704045846118400,"I just heard this Jackass tell everyone Covid-19 is because of “population control and vaccines will not work”... shut the fuck up and put your mask on, atleast let other people live #COVID19 #DoNotOpenCalifornia "
1261582323625189377, Scientific Evidence based informative video on effectiveness of home made masks in curbing Coronavirus pandemic 
1261589094221701121,I will buy a copy to whomever will take time to listen. This science is so important right now and so many are blatantly ignoring it. #Science #coronavirus #COVID #COVID19 #pandemic #masks Let Them Eat Dirt: Saving Your Child from an Oversanitized World 
1261454719194591232,Wearing a mask wrong. He must be tested also
1261461904448294913," So I guess the had her mask in her underwear, given coronavirus lingers on surfaces after touching. We all know loves grabbing, perhaps it runs in the family. "
1261623864225869825," Why do you continue to push citizens to wear mask, when you know they are completely ineffective? Why do you want to mask KY Citizens? Why are you Lying ? COVID-19 is 0.06 microns all the way to 0.14 microns. N95 & N99 filter out .3 microns. The others are useless and harmful. "
1261461615888621571,"An open  letter from a group of internationally renowned scientists and doctors strongly urged the use of #masks to reduce Coronavirus transmission , warning that patients are most infectious in the pre - symptomatic stage ."
1261755961854668800,"Coronavirus has turned our grocery shopping into heists:  I run inside in my mask and quickly grab the goods, then peels out of the parking lot, getaway style..."
1261796184915685377,"My neighbor literally got COVID, almost died and STILL wears a mask ""just in case the antibodies don't work and I get it again and can still pass it on."" Everyone should be like my neighbor. Literally the lowest chance of a carrier & he still does it."
1261744982236581891,"Because of winter and my work hours, I rarely see the sun and have lost my natural tan. With sunny temps in the mid-80s the past two days, I’m going to beat COVID and get my tan back😂 God is good😇 PS: Yes, that’s a mask around my neck😉 Stay blessed and safe🙏 "
1261739351286956039,"If we weaponized America with gloves & mask, others clueless guessing game solution of testing and contact tracing is a total waste of resources. #commonsense #airbornevirus #covid19 #coronavirus #death-vs-living"
1261621156186030080," Remember when your told you masks ""are NOT effective in preventing general public from catching #Coronavirus"" ~"
1261695788293459971,"(50 Pcs) #Disposable #face #mask, #Breathable 3 Ply #Masks with #Elastic #Earloops, #General Use Protective #facemasks, #Tomrick #Care  #Covid_19 #coronavirus #COVID19 #CoronavirusUSA #staysafe #StayAtHome #StayAtHome"
